T X1 X2 U1 U2 Vx Vsup
9.699999999999837641e+00 3.880880528072009339e-01 -6.255378023223323591e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.726265607651365552e-02 2.222224887502670942e-01
9.709999999999837428e+00 3.874475017453555270e-01 -6.170886895606707973e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.696177555827717065e-02 2.222224847821802629e-01
9.719999999999837215e+00 3.868332589790663967e-01 -6.086408378225579424e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.667220347350944820e-02 2.222224808731706469e-01
9.729999999999837001e+00 3.862449251613567780e-01 -6.001994110630221729e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.639376777165304833e-02 2.222224770223586165e-01
9.739999999999836788e+00 3.856820967959603830e-01 -5.917694166633868241e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.612629510695489987e-02 2.222224732288776705e-01
9.749999999999836575e+00 3.851443666083781414e-01 -5.833557069757481367e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.586961096939026650e-02 2.222224694918744081e-01
9.759999999999836362e+00 3.846313239082953528e-01 -5.749629809172563527e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.562353981285030446e-02 2.222224658105078632e-01
9.769999999999836149e+00 3.841425549433903353e-01 -5.665957856117460195e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.538790518058278989e-02 2.222224621839497816e-01
9.779999999999835936e+00 3.836776432445719864e-01 -5.582585180763060401e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.516252982787829939e-02 2.222224586113841216e-01
9.789999999999835723e+00 3.832361699626867235e-01 -5.499554269504227516e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.494723584199575184e-02 2.222224550920071096e-01
9.799999999999835509e+00 3.828177141967394337e-01 -5.416906142653730993e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.474184475932423022e-02 2.222224516250267679e-01
9.809999999999835296e+00 3.824218533136772846e-01 -5.334680372515886865e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.454617767977916865e-02 2.222224482096631371e-01
9.819999999999835083e+00 3.820481632597892974e-01 -5.252915101817562382e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.436005537843445867e-02 2.222224448451476375e-01
9.829999999999834870e+00 3.816962188637767484e-01 -5.171647062474633155e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.418329841439220973e-02 2.222224415307232359e-01
9.839999999999834657e+00 3.813655941315551856e-01 -5.090911594672424545e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.401572723689553435e-02 2.222224382656442510e-01
9.849999999999834444e+00 3.810558625328497873e-01 -5.010742666239104831e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.385716228869050604e-02 2.222224350491759370e-01
9.859999999999834230e+00 3.807665972796509535e-01 -4.931172892291458415e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.370742410664544997e-02 2.222224318805946508e-01
9.869999999999834017e+00 3.804973715965989101e-01 -4.852233555132873938e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.356633341963800254e-02 2.222224287591874070e-01
9.879999999999833804e+00 3.802477589833695992e-01 -4.773954624383860978e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.343371124372116698e-02 2.222224256842519341e-01
9.889999999999833591e+00 3.800173334691361871e-01 -4.696364777325814921e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.330937897458165986e-02 2.222224226550962300e-01
9.899999999999833378e+00 3.798056698591844582e-01 -4.619491419439209628e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.319315847730553659e-02 2.222224196710388400e-01
9.909999999999833165e+00 3.796123439737616456e-01 -4.543360705117827081e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.308487217346720799e-02 2.222224167314082732e-01
9.919999999999832951e+00 3.794369328792412954e-01 -4.467997558541059178e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.298434312555937553e-02 2.222224138355431422e-01
9.929999999999832738e+00 3.792790151116889330e-01 -4.393425694686774879e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.289139511878307831e-02 2.222224109827918848e-01
9.939999999999832525e+00 3.791381708929156269e-01 -4.319667640467642067e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.280585274021801612e-02 2.222224081725125144e-01
9.949999999999832312e+00 3.790139823391081020e-01 -4.246744755974259100e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.272754145539461756e-02 2.222224054040727870e-01
9.959999999999832099e+00 3.789060336621268288e-01 -4.174677255808849352e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.265628768229077938e-02 2.222224026768498117e-01
9.969999999999831886e+00 3.788139113635643485e-01 -4.103484230493711915e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.259191886277671646e-02 2.222223999902298575e-01
9.979999999999831672e+00 3.787372044216585909e-01 -4.033183667939035932e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.253426353153311079e-02 2.222223973436084909e-01
9.989999999999831459e+00 3.786755044711573870e-01 -3.963792474955110667e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.248315138246830269e-02 2.222223947363902163e-01
9.999999999999831246e+00 3.786284059762314858e-01 -3.895326498794370040e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.243841333266146099e-02 2.222223921679883918e-01
1.000999999999983103e+01 3.785955063965351086e-01 -3.827800548709125311e-02 6.418559184448168198e-01 7.668252603803298317e-01 7.239988158385932127e-02 2.222223896378250907e-01
